Timestamp,Times,S total_SJN,P total_SJN,Q total_SJN,pf total_SJN
2016-Feb-07 05:45:00.000,45:00.0,2603.47,2585.899,301.389,-99.325
2016-Feb-07 05:30:00.000,30:00.0,2571.9,2555.064,293.202,-99.346
2016-Feb-07 05:15:00.000,15:00.0,2603.756,2586.991,294.097,-99.358
2016-Feb-07 05:00:00.000,00:00.0,2578.311,2562.579,283.68,-99.39
2016-Feb-07 04:45:00.000,45:00.0,2583.168,2565.719,298.751,-99.326
2016-Feb-07 04:30:00.000,30:00.0,2535.024,2518.306,289.784,-99.342
2016-Feb-07 04:15:00.000,15:00.0,2549.762,2532.676,293.744,-99.331
2016-Feb-07 04:00:00.000,00:00.0,2534.532,2519.592,273.809,-99.411
2016-Feb-07 03:45:00.000,45:00.0,2563.444,2547.892,281.418,-99.393
2016-Feb-07 03:30:00.000,30:00.0,2544.65,2530.148,270.148,-99.431
2016-Feb-07 03:15:00.000,15:00.0,2611.439,2592.903,310.083,-99.29
2016-Feb-07 03:00:00.000,00:00.0,2563,2548.324,272.819,-99.429
2016-Feb-07 02:45:00.000,45:00.0,2599.47,2583.541,286.502,-99.389
2016-Feb-07 02:30:00.000,30:00.0,2608.135,2593.803,271.802,-99.452
2016-Feb-07 02:15:00.000,15:00.0,2617.986,2603.74,271.728,-99.457
2016-Feb-07 02:00:00.000,00:00.0,2678.105,2661.832,294.179,-99.392
2016-Feb-07 01:45:00.000,45:00.0,2684.498,2667.817,298.258,-99.378
2016-Feb-07 01:30:00.000,30:00.0,2691.371,2675.82,287.932,-99.424
2016-Feb-07 01:15:00.000,15:00.0,2669.594,2656.98,258.52,-99.528
2016-Feb-07 01:00:00.000,00:00.0,2742.461,2727.512,285.334,-99.455
2016-Feb-07 00:45:00.000,45:00.0,2748.452,2734.743,273.367,-99.502
2016-Feb-07 00:30:00.000,30:00.0,2792.882,2777.962,287.837,-99.466
2016-Feb-07 00:15:00.000,15:00.0,2810.395,2796.558,277.741,-99.508
2016-Feb-07 00:00:00.000,00:00.0,2879.811,2865.057,290.539,-99.488
2016-Feb-06 23:45:00.000,45:00.0,2947.382,2932.769,292.118,-99.506
2016-Feb-06 23:30:00.000,30:00.0,3027.828,3012.572,301.978,-99.499
2016-Feb-06 23:15:00.000,15:00.0,3113.373,3094.532,338.649,-99.399
2016-Feb-06 23:00:00.000,00:00.0,3133.329,3118.656,301.433,-99.534
2016-Feb-06 22:45:00.000,45:00.0,3141.824,3127.941,293.931,-99.56
2016-Feb-06 22:30:00.000,30:00.0,3214.483,3201.391,288.811,-99.594
2016-Feb-06 22:15:00.000,15:00.0,3236.276,3223.03,291.176,-99.593
2016-Feb-06 22:00:00.000,00:00.0,3283.907,3268.811,313.424,-99.541
2016-Feb-06 21:45:00.000,45:00.0,3306.339,3292.898,296.706,-99.595
2016-Feb-06 21:30:00.000,30:00.0,3361.999,3348.006,305.206,-99.586
2016-Feb-06 21:15:00.000,15:00.0,3318.24,3306.115,282.308,-99.636
2016-Feb-06 21:00:00.000,00:00.0,3372.791,3359.768,294.927,-99.615
2016-Feb-06 20:45:00.000,45:00.0,3404.252,3382.047,377.454,-99.357
2016-Feb-06 20:30:00.000,30:00.0,3511.781,3481.808,456.976,-99.148
2016-Feb-06 20:15:00.000,15:00.0,3493.58,3463.373,457.288,-99.138
2016-Feb-06 20:00:00.000,00:00.0,3516.598,3487.051,453.978,-99.161
2016-Feb-06 19:45:00.000,45:00.0,3572.425,3540.794,473.014,-99.117
2016-Feb-06 19:30:00.000,30:00.0,3569.885,3537.615,477.848,-99.098
2016-Feb-06 19:15:00.000,15:00.0,3492.698,3461.518,464.402,-99.11
2016-Feb-06 19:00:00.000,00:00.0,3492.557,3460.747,469.196,-99.091
2016-Feb-06 18:45:00.000,45:00.0,3330.263,3310.302,360.724,-99.404
2016-Feb-06 18:30:00.000,30:00.0,3238.746,3215.977,381.778,-99.299
2016-Feb-06 18:15:00.000,15:00.0,3125.375,3103.243,370.123,-99.294
2016-Feb-06 18:00:00.000,00:00.0,3073.592,3052.085,361.88,-99.302
2016-Feb-06 17:45:00.000,45:00.0,3021.683,3000.292,357.659,-99.294
2016-Feb-06 17:30:00.000,30:00.0,3004.318,2979.954,380.8,-99.191
2016-Feb-06 17:15:00.000,15:00.0,3013.737,2987.313,397.052,-99.126
2016-Feb-06 17:00:00.000,00:00.0,3029.833,3001.833,409.793,-99.078
2016-Feb-06 16:45:00.000,45:00.0,3058.19,3029.244,418.527,-99.057
2016-Feb-06 16:30:00.000,30:00.0,3014.854,2989.792,386.45,-99.172
2016-Feb-06 16:15:00.000,15:00.0,3027.872,3005.992,362.324,-99.279
2016-Feb-06 16:00:00.000,00:00.0,3128.119,3093.74,460.668,-98.905
2016-Feb-06 15:45:00.000,45:00.0,3081.006,3048.099,447.714,-98.936
2016-Feb-06 15:30:00.000,30:00.0,3062.057,3028.494,451.096,-98.906
2016-Feb-06 15:15:00.000,15:00.0,3067.105,3032.857,455.793,-98.887
2016-Feb-06 15:00:00.000,00:00.0,3124.803,3090.928,458.006,-98.917
2016-Feb-06 14:45:00.000,45:00.0,3148.741,3112.007,478.62,-98.835
2016-Feb-06 14:30:00.000,30:00.0,3138.806,3103.307,469.818,-98.871
2016-Feb-06 14:15:00.000,15:00.0,3165.929,3131.343,465.359,-98.91
2016-Feb-06 14:00:00.000,00:00.0,3080.954,3058.171,372.288,-99.263
2016-Feb-06 13:45:00.000,45:00.0,3047.558,3028.224,341.6,-99.368
2016-Feb-06 13:30:00.000,30:00.0,3129.168,3109.009,353.606,-99.357
2016-Feb-06 13:15:00.000,15:00.0,3178.582,3154.822,386.607,-99.254
2016-Feb-06 13:00:00.000,00:00.0,3182.213,3155.522,410.217,-99.163
2016-Feb-06 12:45:00.000,45:00.0,3214.13,3185.638,425.967,-99.116
2016-Feb-06 12:30:00.000,30:00.0,3164.837,3137.471,414.097,-99.138
2016-Feb-06 12:15:00.000,15:00.0,3211.104,3181.083,436.949,-99.068
2016-Feb-06 12:00:00.000,00:00.0,3191.422,3162.869,424.717,-99.108
2016-Feb-06 11:45:00.000,45:00.0,3158.214,3130.825,414.049,-99.135
2016-Feb-06 11:30:00.000,30:00.0,3195.001,3165.828,429.409,-99.09
2016-Feb-06 11:15:00.000,15:00.0,3239.233,3209.316,437.964,-99.079
2016-Feb-06 11:00:00.000,00:00.0,3172.427,3145.702,409.654,-99.16
2016-Feb-06 10:45:00.000,45:00.0,3065.854,3043.249,370.514,-99.266
2016-Feb-06 10:30:00.000,30:00.0,3078.158,3054.74,377.893,-99.241
2016-Feb-06 10:15:00.000,15:00.0,3021.608,3003.229,325.912,-99.398
2016-Feb-06 10:00:00.000,00:00.0,2941.133,2926.283,293.694,-99.497
2016-Feb-06 09:45:00.000,45:00.0,2908.6,2895.41,275.65,-99.548
2016-Feb-06 09:30:00.000,30:00.0,2871.689,2859.608,261.958,-99.581
2016-Feb-06 09:15:00.000,15:00.0,2799.739,2789.912,233.828,-99.649
2016-Feb-06 09:00:00.000,00:00.0,2823.182,2812.721,240.488,-99.632
2016-Feb-06 08:45:00.000,45:00.0,2722.738,2714.115,215.236,-99.682
2016-Feb-06 08:30:00.000,30:00.0,2711.94,2701.209,239.278,-99.606
2016-Feb-06 08:15:00.000,15:00.0,2622.642,2611.172,243.809,-99.565
2016-Feb-06 08:00:00.000,00:00.0,2559.44,2549.689,222.394,-99.62
2016-Feb-06 07:45:00.000,45:00.0,2418.54,2412.667,166.253,-99.759
2016-Feb-06 07:30:00.000,30:00.0,2364.148,2359.932,140.922,-99.82
2016-Feb-06 07:15:00.000,15:00.0,2341.64,2337.806,132.827,-99.837
2016-Feb-06 07:00:00.000,00:00.0,2322.274,2316.938,156.332,-99.771
2016-Feb-06 06:45:00.000,45:00.0,2357.493,2352.413,153.831,-99.784
2016-Feb-06 06:30:00.000,30:00.0,2411.048,2405.193,166.883,-99.758
2016-Feb-06 06:15:00.000,15:00.0,2459.898,2452.58,188.563,-99.704
2016-Feb-06 06:00:00.000,00:00.0,2497.343,2489.19,200.758,-99.674
2016-Feb-06 05:45:00.000,45:00.0,2495.232,2487.103,200.667,-99.674
2016-Feb-06 05:30:00.000,30:00.0,2474.84,2467.824,185.777,-99.716
2016-Feb-06 05:15:00.000,15:00.0,2460.316,2452.777,191.851,-99.694
2016-Feb-06 05:00:00.000,00:00.0,2447.142,2439.591,191.099,-99.692
2016-Feb-06 04:45:00.000,45:00.0,2448.272,2441.234,184.662,-99.714
2016-Feb-06 04:30:00.000,30:00.0,2381.493,2374.547,181.131,-99.708
2016-Feb-06 04:15:00.000,15:00.0,2416.377,2408.521,194.186,-99.675
2016-Feb-06 04:00:00.000,00:00.0,2431.84,2423.949,195.043,-99.676
2016-Feb-06 03:45:00.000,45:00.0,2424.269,2417.168,184.467,-99.708
2016-Feb-06 03:30:00.000,30:00.0,2448.612,2441.094,191.251,-99.693
2016-Feb-06 03:15:00.000,15:00.0,2431.24,2424.264,183.359,-99.714
2016-Feb-06 03:00:00.000,00:00.0,2462.784,2454.964,195.358,-99.683
2016-Feb-06 02:45:00.000,45:00.0,2464.481,2457.432,185.369,-99.715
2016-Feb-06 02:30:00.000,30:00.0,2473.42,2465.73,193.839,-99.691
2016-Feb-06 02:15:00.000,15:00.0,2501.916,2494.367,193.886,-99.698
2016-Feb-06 02:00:00.000,00:00.0,2536.915,2528.732,202.528,-99.679
2016-Feb-06 01:45:00.000,45:00.0,2581.906,2573.488,207.852,-99.673
2016-Feb-06 01:30:00.000,30:00.0,2617.041,2608.635,208.82,-99.68
2016-Feb-06 01:15:00.000,15:00.0,2609.109,2601.137,203.234,-99.695
2016-Feb-06 01:00:00.000,00:00.0,2652.95,2644.569,209.969,-99.685
2016-Feb-06 00:45:00.000,45:00.0,2691.91,2683.143,216.358,-99.675
2016-Feb-06 00:30:00.000,30:00.0,2747.751,2738.946,219.379,-99.679
2016-Feb-06 00:15:00.000,15:00.0,2774.646,2765.873,219.924,-99.684
2016-Feb-06 00:00:00.000,00:00.0,2799.433,2791.024,215.466,-99.7
2016-Feb-05 23:45:00.000,45:00.0,2815.301,2807.905,203.481,-99.737
2016-Feb-05 23:30:00.000,30:00.0,2877.471,2869.913,207.547,-99.738
2016-Feb-05 23:15:00.000,15:00.0,2892.633,2884.458,215.981,-99.719
2016-Feb-05 23:00:00.000,00:00.0,2962.409,2954.993,207.324,-99.753
2016-Feb-05 22:45:00.000,45:00.0,3026.839,3019.87,203.573,-99.772
2016-Feb-05 22:30:00.000,30:00.0,3071.095,3064.247,202.987,-99.78
2016-Feb-05 22:15:00.000,15:00.0,3140.808,3134.07,203.912,-99.788
2016-Feb-05 22:00:00.000,00:00.0,3188.566,3181.172,215.424,-99.77
2016-Feb-05 21:45:00.000,45:00.0,3151.359,3143.925,215.297,-99.766
2016-Feb-05 21:30:00.000,30:00.0,3181.615,3174.165,216.189,-99.768
2016-Feb-05 21:15:00.000,15:00.0,3216.77,3209.688,211.713,-99.782
2016-Feb-05 21:00:00.000,00:00.0,3208.777,3201.699,211.202,-99.782
2016-Feb-05 20:45:00.000,45:00.0,3190.931,3184.365,203,-99.796
2016-Feb-05 20:30:00.000,30:00.0,3173.186,3166.428,205.166,-99.789
2016-Feb-05 20:15:00.000,15:00.0,3161.512,3155.207,197.924,-99.802
2016-Feb-05 20:00:00.000,00:00.0,3200.296,3193.094,212.839,-99.777
2016-Feb-05 19:45:00.000,45:00.0,3237.703,3230.007,221.603,-99.764
2016-Feb-05 19:30:00.000,30:00.0,3223.203,3216.077,212.513,-99.781
2016-Feb-05 19:15:00.000,15:00.0,3169.353,3161.76,217.927,-99.762
2016-Feb-05 19:00:00.000,00:00.0,3150.425,3142.473,222.558,-99.749
2016-Feb-05 18:45:00.000,45:00.0,3146.286,3136.843,241.363,-99.702
2016-Feb-05 18:30:00.000,30:00.0,2955.728,2948.353,206.427,-99.753
2016-Feb-05 18:15:00.000,15:00.0,2782.802,2778.617,149.504,-99.851
2016-Feb-05 18:00:00.000,00:00.0,2724.04,2719.824,150.687,-99.846
2016-Feb-05 17:45:00.000,45:00.0,2361.395,2358.272,71.348,-43.039
2016-Feb-05 17:30:00.000,30:00.0,1872.783,1871.397,-69.391,99.928
2016-Feb-05 17:15:00.000,15:00.0,1881.387,1880.436,-58.294,99.95
2016-Feb-05 17:00:00.000,00:00.0,1882.018,1881.291,-50.357,99.963
2016-Feb-05 16:45:00.000,45:00.0,1876.806,1875.47,-68.369,99.931
2016-Feb-05 16:30:00.000,30:00.0,1848.789,1847.509,-66.841,99.932
2016-Feb-05 16:15:00.000,15:00.0,1851.057,1849.994,-58.542,99.944
2016-Feb-05 16:00:00.000,00:00.0,1901.101,1900.973,-15.612,81.551
2016-Feb-05 15:45:00.000,45:00.0,1855.216,1854.952,-26.507,97.765
2016-Feb-05 15:30:00.000,30:00.0,1864.458,1864.187,-28.358,98.875
2016-Feb-05 15:15:00.000,15:00.0,1884.346,1884.107,-22.343,88.212
2016-Feb-05 15:00:00.000,00:00.0,1891.92,1891.741,-18.66,79.548
2016-Feb-05 14:45:00.000,45:00.0,1926.25,1926.183,-5.167,39.555
2016-Feb-05 14:30:00.000,30:00.0,1915.164,1915.087,-2.718,26.889
2016-Feb-05 14:15:00.000,15:00.0,1906.601,1906.503,4.786,-25.776
2016-Feb-05 14:00:00.000,00:00.0,1867.654,1867.607,2.812,-27.111
2016-Feb-05 13:45:00.000,45:00.0,1869.446,1869.328,-11.05,73.33
2016-Feb-05 13:30:00.000,30:00.0,1883.441,1883.188,-23.793,91.766
2016-Feb-05 13:15:00.000,15:00.0,1877.86,1877.632,-25.618,97.1
2016-Feb-05 13:00:00.000,00:00.0,1904.827,1904.686,-12.607,48.661
2016-Feb-05 12:45:00.000,45:00.0,1952.204,1952.137,0.478,10.667
2016-Feb-05 12:30:00.000,30:00.0,1978.231,1978.091,11.706,-57.108
2016-Feb-05 12:15:00.000,15:00.0,2052.179,2052.08,15.194,-89.33
2016-Feb-05 12:00:00.000,00:00.0,2072.14,2071.348,31.946,-49.965
2016-Feb-05 11:45:00.000,45:00.0,2240.732,2232.967,181.132,-99.656
2016-Feb-05 11:30:00.000,30:00.0,2300.67,2291.854,200.501,-99.616
2016-Feb-05 11:15:00.000,15:00.0,2373.261,2362.456,225.494,-99.545
2016-Feb-05 11:00:00.000,00:00.0,2371.322,2361.375,216.027,-99.582
2016-Feb-05 10:45:00.000,45:00.0,2368.964,2358.96,216.322,-99.58
2016-Feb-05 10:30:00.000,30:00.0,2339.811,2331.793,192.274,-99.658
2016-Feb-05 10:15:00.000,15:00.0,2310.615,2302.155,196.799,-99.634
2016-Feb-05 10:00:00.000,00:00.0,2338.31,2328.288,215.486,-99.572
2016-Feb-05 09:45:00.000,45:00.0,2289.488,2279.998,207.231,-99.587
2016-Feb-05 09:30:00.000,30:00.0,2256.262,2246.754,205.756,-99.579
2016-Feb-05 09:15:00.000,15:00.0,2233.561,2225.786,184.618,-99.653
2016-Feb-05 09:00:00.000,00:00.0,2226.145,2219.419,172.26,-99.698
2016-Feb-05 08:45:00.000,45:00.0,2199.123,2193.79,150.924,-99.758
2016-Feb-05 08:30:00.000,30:00.0,2187.058,2181.172,158.334,-99.733
2016-Feb-05 08:15:00.000,15:00.0,2168.653,2163.353,144.61,-99.758
2016-Feb-05 08:00:00.000,00:00.0,2090.036,2088.816,69.064,-99.94
2016-Feb-05 07:45:00.000,45:00.0,2210.248,2207.746,103.807,-99.886
2016-Feb-05 07:30:00.000,30:00.0,2218.502,2215.882,106.438,-99.881
2016-Feb-05 07:15:00.000,15:00.0,2151.806,2150.603,67.378,-99.945
2016-Feb-05 07:00:00.000,00:00.0,2205.42,2203.147,99.341,-99.897
2016-Feb-05 06:45:00.000,45:00.0,2112.385,2111.423,56.198,-99.955
2016-Feb-05 06:30:00.000,30:00.0,2048.486,2046.844,68.75,-71.703
2016-Feb-05 06:15:00.000,15:00.0,2139.074,2137.598,75.617,-99.932
2016-Feb-05 06:00:00.000,00:00.0,2143.365,2141.003,98.133,-99.89
2016-Feb-05 05:45:00.000,45:00.0,2042.651,2041.809,53,-99.96
2016-Feb-05 05:30:00.000,30:00.0,2030.873,2029.407,74.671,-99.929
2016-Feb-05 05:15:00.000,15:00.0,1956.607,1955.913,45.006,-99.967
2016-Feb-05 05:00:00.000,00:00.0,1990.164,1987.02,109.677,-99.844
2016-Feb-05 04:45:00.000,45:00.0,1970.627,1968.759,83.656,-99.906
2016-Feb-05 04:30:00.000,30:00.0,1924.117,1920.4,118.136,-99.808
2016-Feb-05 04:15:00.000,15:00.0,1881.164,1878.918,89.273,-99.883
2016-Feb-05 04:00:00.000,00:00.0,1943.893,1939.802,125.048,-99.79
2016-Feb-05 03:45:00.000,45:00.0,1900.677,1898.722,83.303,-99.899
2016-Feb-05 03:30:00.000,30:00.0,1930.416,1927.462,104.128,-99.849
2016-Feb-05 03:15:00.000,15:00.0,1890.93,1889.393,72.452,-99.922
2016-Feb-05 03:00:00.000,00:00.0,1953.881,1950.219,117.393,-99.815
2016-Feb-05 02:45:00.000,45:00.0,1918.604,1916.47,88.131,-99.891
2016-Feb-05 02:30:00.000,30:00.0,1947.039,1944.132,105.276,-99.851
2016-Feb-05 02:15:00.000,15:00.0,1972.453,1969.247,108.956,-99.841
2016-Feb-05 02:00:00.000,00:00.0,1996.734,1992.707,124.968,-99.8
2016-Feb-05 01:45:00.000,45:00.0,2015.16,2011.487,117.304,-99.821
2016-Feb-05 01:30:00.000,30:00.0,2068.529,2063.657,140.396,-99.764
2016-Feb-05 01:15:00.000,15:00.0,2042.734,2039.422,112.436,-99.84
2016-Feb-05 01:00:00.000,00:00.0,2114.562,2109.108,150.919,-99.743
2016-Feb-05 00:45:00.000,45:00.0,2114.984,2111.892,113.132,-99.854
2016-Feb-05 00:30:00.000,30:00.0,2207.44,2201.484,159.482,-99.731
2016-Feb-05 00:15:00.000,15:00.0,2230.288,2224.854,154.144,-99.758
2016-Feb-05 00:00:00.000,00:00.0,2274.628,2268.783,161.916,-99.744
2016-Feb-04 23:45:00.000,45:00.0,2304.487,2298.456,165.24,-99.739
2016-Feb-04 23:30:00.000,30:00.0,2370.774,2363.108,188.691,-99.678
2016-Feb-04 23:15:00.000,15:00.0,2388.748,2381.006,190.7,-99.676
2016-Feb-04 23:00:00.000,00:00.0,2464.226,2456.079,197.764,-99.672
2016-Feb-04 22:45:00.000,45:00.0,2506.732,2498.756,198.623,-99.682
2016-Feb-04 22:30:00.000,30:00.0,2551.579,2546.169,164.373,-99.788
2016-Feb-04 22:15:00.000,15:00.0,2651.519,2644.09,197.576,-99.72
2016-Feb-04 22:00:00.000,00:00.0,2614.648,2609.157,167.827,-99.791
2016-Feb-04 21:45:00.000,45:00.0,2690.673,2684.279,184.598,-99.762
2016-Feb-04 21:30:00.000,30:00.0,2717.296,2711.487,176.667,-99.787
2016-Feb-04 21:15:00.000,15:00.0,2696.281,2692.652,138.883,-99.866
2016-Feb-04 21:00:00.000,00:00.0,2784.419,2779.773,158.519,-99.834
2016-Feb-04 20:45:00.000,45:00.0,2800.271,2795.43,163.181,-99.827
2016-Feb-04 20:30:00.000,30:00.0,2757.69,2753.094,157.589,-99.834
2016-Feb-04 20:15:00.000,15:00.0,2754.548,2749.809,160.777,-99.828
2016-Feb-04 20:00:00.000,00:00.0,2793.604,2788.862,161.933,-99.83
2016-Feb-04 19:45:00.000,45:00.0,2857.67,2850.812,196.958,-99.761
2016-Feb-04 19:30:00.000,30:00.0,2778.406,2772.392,182.173,-99.783
2016-Feb-04 19:15:00.000,15:00.0,2782.641,2776.337,186.342,-99.774
2016-Feb-04 19:00:00.000,00:00.0,2766.509,2760.796,172.101,-99.796
2016-Feb-04 18:45:00.000,45:00.0,2760.442,2752.637,206.378,-99.718
2016-Feb-04 18:30:00.000,30:00.0,2644.887,2637.155,201.543,-99.707
2016-Feb-04 18:15:00.000,15:00.0,2572.727,2566.202,182.408,-99.746
2016-Feb-04 18:00:00.000,00:00.0,2498.712,2492.76,171.244,-99.762
2016-Feb-04 17:45:00.000,45:00.0,2422.704,2414.303,200.65,-99.653
2016-Feb-04 17:30:00.000,30:00.0,2434.293,2423.63,226.713,-99.564
2016-Feb-04 17:15:00.000,15:00.0,2415.434,2405.359,219.814,-99.583
2016-Feb-04 17:00:00.000,00:00.0,2390.04,2380.13,216.858,-99.585
2016-Feb-04 16:45:00.000,45:00.0,2423.152,2414.736,200.948,-99.653
2016-Feb-04 16:30:00.000,30:00.0,2438.938,2430.575,200.758,-99.658
2016-Feb-04 16:15:00.000,15:00.0,2465.179,2456.873,201.456,-99.663
2016-Feb-04 16:00:00.000,00:00.0,2504.28,2495.53,207.87,-99.653
2016-Feb-04 15:45:00.000,45:00.0,2542.86,2533.279,219.731,-99.624
2016-Feb-04 15:30:00.000,30:00.0,2532.062,2522.108,223.76,-99.607
2016-Feb-04 15:15:00.000,15:00.0,2506.603,2495.613,233.958,-99.561
2016-Feb-04 15:00:00.000,00:00.0,2524.247,2512.736,240.21,-99.544
2016-Feb-04 14:45:00.000,45:00.0,2555.389,2544.791,232.02,-99.585
2016-Feb-04 14:30:00.000,30:00.0,2556.514,2545.749,233.526,-99.58
2016-Feb-04 14:15:00.000,15:00.0,2551.062,2540.536,230.836,-99.587
2016-Feb-04 14:00:00.000,00:00.0,2523.678,2514.211,217.89,-99.624
2016-Feb-04 13:45:00.000,45:00.0,2491.042,2481.77,214.364,-99.627
2016-Feb-04 13:30:00.000,30:00.0,2455.252,2446.643,204.57,-99.65
2016-Feb-04 13:15:00.000,15:00.0,2438.601,2429.665,207.94,-99.633
2016-Feb-04 13:00:00.000,00:00.0,2416.831,2407.148,215.329,-99.6
2016-Feb-04 12:45:00.000,45:00.0,2434.852,2424.093,228.018,-99.558
2016-Feb-04 12:30:00.000,30:00.0,2486.747,2475.867,231.584,-99.563
2016-Feb-04 12:15:00.000,15:00.0,2431.566,2421.368,221.293,-99.581
2016-Feb-04 12:00:00.000,00:00.0,2380.427,2369.546,226.561,-99.543
2016-Feb-04 11:45:00.000,45:00.0,2375.345,2362.658,244.356,-99.466
2016-Feb-04 11:30:00.000,30:00.0,2375.561,2363.059,242.794,-99.474
2016-Feb-04 11:15:00.000,15:00.0,2349.069,2337.354,233.746,-99.501
2016-Feb-04 11:00:00.000,00:00.0,2354.789,2343.112,233.504,-99.504
2016-Feb-04 10:45:00.000,45:00.0,2365.214,2354.936,219.552,-99.566
2016-Feb-04 10:30:00.000,30:00.0,2330.615,2320.561,215.294,-99.569
2016-Feb-04 10:15:00.000,15:00.0,2333.585,2323.189,219.318,-99.554
2016-Feb-04 10:00:00.000,00:00.0,2330.022,2317.688,238.742,-99.471
2016-Feb-04 09:45:00.000,45:00.0,2306.428,2295.006,228.42,-99.505
2016-Feb-04 09:30:00.000,30:00.0,2264.951,2253.652,225.068,-99.503
2016-Feb-04 09:15:00.000,15:00.0,2238.663,2226.834,229.046,-99.472
2016-Feb-04 09:00:00.000,00:00.0,2204.479,2194.513,208.124,-99.549
2016-Feb-04 08:45:00.000,45:00.0,2110.579,2106.2,128.529,-99.795
2016-Feb-04 08:30:00.000,30:00.0,2071.391,2069.23,93.309,-99.896
2016-Feb-04 08:15:00.000,15:00.0,2057.321,2056.042,69.923,-99.94
2016-Feb-04 08:00:00.000,00:00.0,1977.988,1977.476,41.81,-99.974
2016-Feb-04 07:45:00.000,45:00.0,2044.779,2044.037,51.354,-99.964
2016-Feb-04 07:30:00.000,30:00.0,2038.381,2038.219,12.744,-45.995
2016-Feb-04 07:15:00.000,15:00.0,2024.549,2024.342,21.622,-75.325
2016-Feb-04 07:00:00.000,00:00.0,2003.791,2003.474,-14.121,41.549
2016-Feb-04 06:45:00.000,45:00.0,2061.961,2061.468,39.336,-91.754
2016-Feb-04 06:30:00.000,30:00.0,2031.869,2031.642,24.358,-80.879
2016-Feb-04 06:15:00.000,15:00.0,1982.293,1981.916,31.459,-84.427
2016-Feb-04 06:00:00.000,00:00.0,1993.141,1992.564,39.929,-96.195
2016-Feb-04 05:45:00.000,45:00.0,1971.757,1970.743,57.328,-99.507
2016-Feb-04 05:30:00.000,30:00.0,1898.649,1898.03,37.927,-63.969
2016-Feb-04 05:15:00.000,15:00.0,1884.477,1884.146,25.317,-96.874
2016-Feb-04 05:00:00.000,00:00.0,1893.44,1891.387,84.937,-99.894
2016-Feb-04 04:45:00.000,45:00.0,1863.329,1862.077,65.319,-99.934
2016-Feb-04 04:30:00.000,30:00.0,1817.823,1816.278,69.616,-99.917
2016-Feb-04 04:15:00.000,15:00.0,1787.042,1786.08,55.592,-99.948
2016-Feb-04 04:00:00.000,00:00.0,1835.115,1833.266,77.126,-99.902
2016-Feb-04 03:45:00.000,45:00.0,1790.933,1789.783,60.612,-99.937
2016-Feb-04 03:30:00.000,30:00.0,1805.693,1804.867,50.071,-99.957
2016-Feb-04 03:15:00.000,15:00.0,1847.188,1844.769,91.198,-99.871
2016-Feb-04 03:00:00.000,00:00.0,1825.776,1824.328,66.023,-99.924
2016-Feb-04 02:45:00.000,45:00.0,1851.836,1850.479,68.513,-99.928
2016-Feb-04 02:30:00.000,30:00.0,1906.99,1904.14,100.496,-99.854
2016-Feb-04 02:15:00.000,15:00.0,1893.394,1891.75,75.137,-99.915
2016-Feb-04 02:00:00.000,00:00.0,1944.966,1942.201,100.71,-99.86
2016-Feb-04 01:45:00.000,45:00.0,1952.763,1949.907,103.358,-99.856
2016-Feb-04 01:30:00.000,30:00.0,1967.78,1965.143,99.951,-99.868
2016-Feb-04 01:15:00.000,15:00.0,1981.86,1979.622,91.824,-99.889
2016-Feb-04 01:00:00.000,00:00.0,2015.519,2012.08,116.316,-99.83
2016-Feb-04 00:45:00.000,45:00.0,2059.541,2056.3,114.067,-99.843
2016-Feb-04 00:30:00.000,30:00.0,2094.717,2091.556,114.68,-99.849
2016-Feb-04 00:15:00.000,15:00.0,2115.243,2112.81,100.392,-99.884
2016-Feb-04 00:00:00.000,00:00.0,2210.44,2206.855,124.527,-99.838
2016-Feb-03 23:45:00.000,45:00.0,2214.007,2212.256,86.042,-99.921
2016-Feb-03 23:30:00.000,30:00.0,2243.471,2241.373,95.076,-99.907
2016-Feb-03 23:15:00.000,15:00.0,2287.425,2285.712,87.237,-99.925
2016-Feb-03 23:00:00.000,00:00.0,2329.599,2327.406,99.389,-99.906
2016-Feb-03 22:45:00.000,45:00.0,2367.969,2366.075,93.789,-99.92
2016-Feb-03 22:30:00.000,30:00.0,2451.957,2450.175,91.943,-99.927
2016-Feb-03 22:15:00.000,15:00.0,2466.708,2465.487,75.987,-99.95
2016-Feb-03 22:00:00.000,00:00.0,2560.602,2557.732,120.289,-99.888
2016-Feb-03 21:45:00.000,45:00.0,2531.147,2530.046,73.476,-99.956
2016-Feb-03 21:30:00.000,30:00.0,2572.506,2570.294,105.67,-99.914
2016-Feb-03 21:15:00.000,15:00.0,2587.365,2585.655,91.897,-99.934
2016-Feb-03 21:00:00.000,00:00.0,2583.993,2582.463,87.467,-99.942
2016-Feb-03 20:45:00.000,45:00.0,2629.853,2628.175,93.234,-99.935
2016-Feb-03 20:30:00.000,30:00.0,2704.541,2700.153,146.199,-99.84
2016-Feb-03 20:15:00.000,15:00.0,2731.182,2725.653,172.891,-99.798
2016-Feb-03 20:00:00.000,00:00.0,2779.822,2775.67,149.698,-99.85
2016-Feb-03 19:45:00.000,45:00.0,2824.631,2819.259,173.266,-99.81
2016-Feb-03 19:30:00.000,30:00.0,2814.543,2809.537,167.521,-99.821
2016-Feb-03 19:15:00.000,15:00.0,2789.072,2784.051,166.526,-99.82
2016-Feb-03 19:00:00.000,00:00.0,2768.977,2763.099,179.804,-99.787
