Time,S avg(Single Customer),P avg(Single Customer),Q avg(Single Customer)
2022-11-19 22:30:00,14.78397529,14.69591694,1.563148843
2022-11-19 22:35:00,14.63308642,14.545388593333334,1.5531071626666666
2022-11-19 22:40:00,14.48219755,14.394860246666667,1.5430654823333334
2022-11-19 22:45:00,14.33130868,14.2443319,1.533023802
2022-11-19 22:50:00,14.258539449999999,14.170921763333334,1.5338704686666667
2022-11-19 22:55:00,14.18577022,14.097511626666666,1.5347171353333333
2022-11-19 23:00:00,14.11300099,14.02410149,1.535563802
2022-11-19 23:05:00,14.00936796,13.921395953333333,1.5233480443333334
2022-11-19 23:10:00,13.90573493,13.818690416666668,1.5111322866666665
2022-11-19 23:15:00,13.8021019,13.71598488,1.498916529
2022-11-19 23:20:00,13.718919366666666,13.63281912,1.4952995593333334
2022-11-19 23:25:00,13.635736833333334,13.54965336,1.4916825896666666
2022-11-19 23:30:00,13.5525543,13.4664876,1.48806562
2022-11-19 23:35:00,13.468815320000001,13.38342008,1.476551102
2022-11-19 23:40:00,13.38507634,13.30035256,1.465036584
2022-11-19 23:45:00,13.30133736,13.21728504,1.453522066
